sales_id,order_date,customer_id,product_id,region_id,quantity,unit_price,channel,sales_amount
21844,2022-10-08,805,28,1,4,4529,Online,18116
21845,2022-08-13,1780,146,3,4,2424,Online,9696
21846,2023-04-02,1554,74,1,2,4969,Online,9938
21847,2022-06-03,2731,187,1,3,4291,Store,12873
21848,2022-10-07,1896,128,4,5,4028,Store,20140
21849,2022-12-19,669,66,1,2,1393,Online,2786
21850,2022-02-08,2252,114,4,3,4968,Online,14904
21851,2023-12-30,3730,171,3,2,3354,Store,6708
21852,2023-09-13,143,13,2,5,621,Store,3105
21853,2023-07-27,2235,1,4,5,3842,Store,19210
21854,2023-05-04,3560,160,4,4,2902,Online,11608
21855,2022-07-17,2170,89,4,1,3851,Store,3851
21856,2022-10-03,3422,10,2,1,1495,Online,1495
21857,2022-06-21,1124,143,4,5,1435,Online,7175
21858,2023-05-23,284,127,3,2,622,Online,1244
21859,2023-02-09,2997,145,3,4,2716,Store,10864
21860,2022-09-28,2575,191,1,3,4709,Store,14127
21861,2023-07-08,384,54,1,2,1624,Online,3248
21862,2023-12-02,1579,151,1,2,1662,Online,3324
21863,2023-10-26,3873,71,2,1,3589,Online,3589
21864,2022-05-11,2946,50,3,4,1615,Store,6460
21865,2023-09-18,187,59,2,5,2242,Online,11210
21866,2023-01-20,3080,164,4,5,2579,Store,12895
21867,2023-02-01,624,6,3,5,1474,Online,7370
21868,2023-07-20,545,194,1,2,2968,Store,5936
21869,2022-10-23,3491,109,4,3,2971,Online,8913
21870,2023-01-18,914,32,2,2,2214,Online,4428
21871,2023-05-27,2138,53,2,5,4543,Store,22715
21872,2023-01-30,2544,108,3,3,1411,Store,4233
21873,2023-07-08,3733,69,3,1,2744,Online,2744
21874,2023-08-28,960,83,2,1,3960,Online,3960
21875,2022-09-17,3996,2,3,3,1887,Store,5661
21876,2022-10-08,1748,43,1,4,1895,Online,7580
21877,2022-12-22,2164,40,1,1,638,Online,638
21878,2023-02-24,2733,196,3,2,765,Store,1530
21879,2022-07-11,1044,4,1,5,1112,Store,5560
21880,2023-09-29,3963,75,2,1,2171,Online,2171
21881,2023-03-04,2180,174,4,3,1904,Online,5712
21882,2022-12-14,1316,105,2,1,4184,Store,4184
21883,2023-03-05,2038,148,5,3,3728,Online,11184
21884,2023-01-27,1378,122,2,3,2452,Online,7356
21885,2022-12-07,3309,14,4,4,4430,Online,17720
21886,2023-07-01,1613,99,5,1,2337,Store,2337
21887,2023-02-06,223,109,3,5,4106,Online,20530
21888,2022-02-16,436,142,4,1,4005,Store,4005
21889,2023-10-27,1662,177,5,3,4459,Online,13377
21890,2023-03-01,3111,131,2,1,2126,Online,2126
21891,2023-06-01,327,21,5,5,3454,Online,17270
21892,2023-09-29,1233,61,5,4,1852,Online,7408
21893,2022-11-24,2154,2,1,4,4448,Online,17792
21894,2022-03-28,2700,149,3,4,3700,Online,14800
21895,2023-05-30,3321,10,1,3,1951,Store,5853
21896,2022-06-14,567,91,5,2,3536,Online,7072
21897,2022-08-11,2043,118,2,3,4792,Online,14376
21898,2022-10-24,630,147,2,5,4379,Online,21895
21899,2023-03-27,3934,181,5,4,1843,Online,7372
21900,2022-12-09,2736,76,3,3,2876,Online,8628
21901,2022-12-07,1378,177,5,3,1638,Online,4914
21902,2023-04-06,2518,80,3,4,3796,Store,15184
21903,2023-01-27,725,8,5,1,4738,Store,4738
21904,2023-06-21,265,185,5,5,3029,Store,15145
21905,2023-07-05,3724,101,1,2,1911,Store,3822
21906,2023-02-25,1488,89,3,2,3819,Store,7638
21907,2023-01-16,2885,152,5,5,1919,Store,9595
21908,2023-09-09,2899,47,5,3,3797,Online,11391
21909,2022-01-05,1465,82,2,4,2025,Store,8100
21910,2023-10-10,1308,149,5,4,2984,Store,11936
21911,2022-01-04,2833,124,2,5,3528,Online,17640
21912,2023-11-12,2582,8,5,5,3225,Online,16125
21913,2022-11-12,1955,147,1,4,612,Online,2448
21914,2022-03-19,2417,30,5,4,2588,Online,10352
21915,2023-06-15,699,91,1,5,1231,Store,6155
21916,2023-12-18,1743,154,2,3,4982,Store,14946
21917,2022-12-21,3731,148,3,2,4788,Online,9576
21918,2022-02-02,1519,116,2,2,667,Store,1334
21919,2023-10-24,2994,105,2,1,2759,Store,2759
21920,2023-12-06,154,78,1,5,569,Online,2845
21921,2022-05-19,2668,173,3,1,3742,Store,3742
21922,2022-09-29,2364,64,4,1,4375,Online,4375
21923,2022-07-15,1324,30,2,2,4908,Online,9816
21924,2022-05-07,3512,181,2,4,2026,Store,8104
21925,2022-12-15,811,178,4,4,1309,Store,5236
21926,2022-02-13,151,190,1,4,3789,Store,15156
21927,2023-12-29,3478,170,3,5,583,Store,2915
21928,2022-09-01,2223,156,2,2,1988,Store,3976
21929,2022-01-09,1079,58,3,5,3027,Online,15135
21930,2023-12-13,779,31,5,5,2556,Store,12780
21931,2022-03-20,1335,90,5,3,2547,Store,7641
21932,2022-07-09,154,100,2,4,2285,Store,9140
21933,2022-03-27,3969,128,1,3,2978,Online,8934
21934,2023-04-30,3572,59,2,3,3485,Online,10455
21935,2022-09-28,2020,111,5,2,758,Store,1516
21936,2023-05-28,501,116,5,4,2231,Online,8924
21937,2022-01-20,3262,12,2,1,4896,Store,4896
21938,2023-05-04,2554,45,2,3,4317,Online,12951
21939,2022-05-10,149,66,4,3,4632,Store,13896
21940,2023-10-05,8,104,2,1,4015,Store,4015
21941,2022-01-07,1684,196,5,1,4541,Store,4541
21942,2023-12-05,1709,160,5,2,4706,Store,9412
21943,2022-11-06,593,169,2,3,3410,Store,10230
21944,2023-09-19,2639,98,5,3,629,Online,1887
21945,2023-04-18,469,183,4,2,4338,Store,8676
21946,2022-04-12,2369,69,4,1,3148,Online,3148
21947,2022-12-04,2620,5,5,3,2319,Online,6957
21948,2022-11-15,451,63,3,1,1267,Online,1267
21949,2023-05-28,3679,4,1,5,2584,Online,12920
21950,2022-01-25,1848,115,5,3,2728,Online,8184
21951,2023-12-22,128,41,5,5,4274,Store,21370
21952,2023-03-06,3706,140,5,3,1052,Store,3156
21953,2022-05-23,3359,165,3,1,2695,Online,2695
21954,2023-12-10,853,98,1,5,2731,Online,13655
21955,2023-10-19,87,55,2,2,4797,Online,9594
21956,2022-05-29,3966,45,3,4,4748,Store,18992
21957,2023-11-24,1105,156,4,2,1140,Online,2280
21958,2022-02-24,534,59,3,2,740,Store,1480
21959,2023-04-16,3324,135,2,5,2859,Store,14295
21960,2022-12-29,2238,188,5,5,4866,Online,24330
21961,2023-10-12,824,181,4,2,3307,Store,6614
21962,2022-07-28,3670,168,3,5,3523,Store,17615
21963,2022-07-04,1508,121,4,2,1086,Store,2172
21964,2022-03-06,379,125,4,3,4788,Store,14364
21965,2023-07-03,456,52,2,4,4678,Store,18712
21966,2022-04-22,1903,11,3,3,4411,Online,13233
21967,2022-09-20,3080,96,4,5,3015,Online,15075
21968,2022-03-17,318,178,4,2,2236,Store,4472
21969,2022-10-23,2382,50,1,3,3373,Store,10119
21970,2022-06-27,230,96,3,2,2431,Store,4862
21971,2022-01-01,2712,123,2,3,4907,Store,14721
21972,2022-05-28,508,48,5,1,1034,Store,1034
21973,2023-11-02,790,182,3,1,3804,Online,3804
21974,2023-10-24,1551,134,4,1,2739,Store,2739
21975,2022-05-09,1499,50,1,4,1613,Online,6452
21976,2023-09-30,924,82,2,3,1715,Store,5145
21977,2023-05-28,3478,131,1,5,4763,Online,23815
21978,2023-09-21,3359,41,2,3,1725,Online,5175
21979,2023-05-17,3017,28,4,2,1105,Online,2210
21980,2022-05-29,760,160,5,3,3934,Store,11802
21981,2022-09-26,1791,167,5,3,1907,Store,5721
21982,2023-12-02,446,199,1,1,3805,Store,3805
21983,2023-10-15,1367,191,2,2,4116,Store,8232
21984,2022-04-15,325,147,4,3,1446,Online,4338
21985,2023-04-11,877,129,2,4,3415,Online,13660
21986,2022-10-08,167,161,1,5,2654,Online,13270
21987,2023-02-11,3665,33,5,1,3283,Store,3283
21988,2023-09-05,3368,11,2,3,3205,Store,9615
21989,2022-12-24,581,188,3,2,2860,Store,5720
21990,2023-11-06,3255,28,2,1,3078,Online,3078
21991,2022-07-22,839,190,2,1,3775,Store,3775
21992,2023-09-04,1600,47,5,3,789,Online,2367
21993,2022-10-08,1800,145,2,2,2571,Online,5142
21994,2022-09-14,1863,74,3,2,3140,Online,6280
21995,2022-04-04,1110,72,4,4,3034,Online,12136
21996,2022-11-20,3628,137,2,1,4875,Store,4875
21997,2022-12-28,2854,83,4,4,1027,Store,4108
21998,2023-10-24,3957,114,4,2,2630,Store,5260
21999,2022-12-17,1173,8,5,5,4929,Online,24645
22000,2022-03-03,772,187,3,5,1247,Online,6235
22001,2023-10-03,928,69,2,5,1618,Online,8090
22002,2022-07-06,3895,78,2,3,1425,Store,4275
22003,2023-08-03,2909,45,2,3,1595,Online,4785
22004,2023-06-26,956,161,1,2,3145,Store,6290
22005,2022-10-31,2107,107,2,4,3982,Online,15928
22006,2023-10-01,606,38,1,3,3025,Online,9075
22007,2023-03-12,3907,191,5,2,2133,Store,4266
22008,2022-08-01,5,140,1,5,2741,Online,13705
22009,2023-02-10,2131,67,2,5,1088,Store,5440
22010,2022-05-14,2888,104,2,1,3187,Online,3187
22011,2022-08-07,3455,157,4,4,1725,Online,6900
22012,2023-02-25,2597,150,2,2,3156,Store,6312
22013,2022-11-15,1503,162,1,2,3943,Store,7886
22014,2022-06-06,3099,70,5,5,974,Store,4870
22015,2022-07-07,2573,99,4,3,4739,Store,14217
22016,2023-04-21,1002,167,1,3,3536,Store,10608
22017,2022-06-11,3974,144,4,2,1046,Store,2092
22018,2022-05-09,3649,159,2,3,1441,Online,4323
22019,2022-10-31,414,177,5,2,707,Online,1414
22020,2022-03-30,715,44,3,1,4110,Online,4110
22021,2022-06-11,2228,46,2,3,2813,Store,8439
22022,2022-02-05,1833,129,1,1,3485,Online,3485
22023,2022-08-15,2015,122,1,4,2456,Online,9824
22024,2022-05-31,1488,44,1,1,1506,Online,1506
22025,2023-08-16,783,84,1,4,4552,Store,18208
22026,2022-02-16,2949,87,3,1,727,Online,727
22027,2023-12-17,527,84,5,3,3093,Store,9279
22028,2023-10-22,1,96,2,1,1106,Online,1106
22029,2022-08-19,271,46,2,3,1053,Online,3159
22030,2023-06-23,2532,72,1,2,759,Store,1518
22031,2023-12-02,3004,181,1,2,2435,Store,4870
22032,2022-06-14,1072,161,5,4,2779,Store,11116
22033,2023-12-25,694,173,3,5,1811,Online,9055
22034,2023-08-10,2023,192,4,1,1206,Online,1206
22035,2023-08-27,3255,94,5,3,931,Store,2793
22036,2023-07-28,2888,131,1,5,2163,Store,10815
22037,2022-03-07,2421,152,2,2,1710,Store,3420
22038,2022-03-21,3798,159,3,3,2789,Online,8367
22039,2022-05-20,2587,71,2,3,2894,Online,8682
22040,2023-02-04,3579,40,1,5,1899,Store,9495
22041,2022-05-10,3810,178,5,3,2342,Store,7026
22042,2023-03-22,2718,74,2,5,4764,Store,23820
22043,2022-01-29,1996,15,1,1,4608,Online,4608
22044,2022-07-21,3578,119,3,1,2976,Online,2976
22045,2022-08-25,2620,21,5,1,2611,Online,2611
22046,2023-08-22,2114,21,1,2,3992,Online,7984
22047,2023-08-31,1710,60,3,5,3562,Online,17810
22048,2022-12-05,2035,106,2,1,3106,Store,3106
22049,2023-02-03,2100,65,5,2,3738,Store,7476
22050,2023-03-15,2022,149,3,2,2235,Online,4470
22051,2022-10-16,470,183,3,2,845,Online,1690
22052,2022-09-09,2291,69,4,1,3445,Store,3445
22053,2023-11-23,337,110,5,3,3059,Online,9177
22054,2022-04-10,3875,26,1,1,4734,Store,4734
22055,2023-08-08,756,75,5,2,2149,Store,4298
22056,2023-02-26,3193,55,3,4,4368,Store,17472
22057,2023-10-05,2602,113,4,1,1320,Online,1320
22058,2023-11-25,1720,46,5,1,2506,Store,2506
22059,2023-12-07,3117,190,2,3,2547,Store,7641
22060,2022-01-18,2100,70,5,1,4161,Store,4161
22061,2023-04-16,3223,182,4,1,1050,Store,1050
22062,2023-09-30,413,132,2,2,4255,Online,8510
22063,2023-12-24,3613,173,5,2,3563,Store,7126
22064,2022-01-07,2617,54,1,4,4223,Store,16892
22065,2023-02-23,3570,181,3,2,2777,Store,5554
22066,2023-01-15,3859,172,1,5,4520,Store,22600
22067,2023-05-23,3281,87,1,3,2627,Online,7881
22068,2022-04-24,8,96,1,1,4119,Online,4119
22069,2023-05-26,2994,120,5,1,2550,Store,2550
22070,2023-08-19,3463,36,3,5,3495,Online,17475
22071,2023-09-06,247,34,2,3,3640,Store,10920
22072,2023-04-14,3467,180,2,5,4820,Store,24100
22073,2022-04-03,3779,134,5,5,1926,Online,9630
22074,2023-05-07,2882,166,3,3,2986,Online,8958
22075,2022-04-12,3411,86,1,1,1501,Store,1501
22076,2023-05-08,412,33,5,1,1579,Store,1579
22077,2023-06-20,3000,55,3,3,2851,Online,8553
22078,2023-04-30,1564,23,2,2,1027,Store,2054
22079,2023-04-24,1369,125,4,3,4619,Store,13857
22080,2022-06-16,2891,44,3,5,3854,Store,19270
22081,2022-05-20,3368,100,2,5,3864,Online,19320
22082,2022-04-04,235,28,4,1,3390,Store,3390
22083,2022-06-30,2690,64,4,3,2988,Store,8964
22084,2023-07-30,588,48,5,3,3944,Store,11832
22085,2022-01-04,1469,59,2,1,4281,Online,4281
22086,2023-08-29,233,59,3,5,4506,Store,22530
22087,2023-01-24,2790,43,2,1,3254,Store,3254
22088,2022-09-29,3916,171,2,4,1877,Store,7508
22089,2022-05-12,1906,141,3,5,3031,Store,15155
22090,2023-08-07,1945,72,4,3,2603,Store,7809
22091,2023-08-16,3045,43,4,2,916,Online,1832
22092,2023-05-27,1887,13,1,2,1044,Online,2088
22093,2023-11-17,310,163,5,2,504,Store,1008
22094,2022-02-21,3985,139,4,3,2552,Store,7656
22095,2022-10-17,944,149,3,3,2662,Online,7986
22096,2023-03-22,908,200,1,2,4598,Store,9196
22097,2022-08-25,2749,106,1,2,4751,Online,9502
22098,2023-05-06,2526,154,2,4,4241,Online,16964
22099,2022-10-07,3586,94,5,1,2088,Online,2088
22100,2022-02-13,2384,50,1,2,571,Store,1142
22101,2022-12-25,1601,49,4,2,4243,Store,8486
22102,2023-10-08,2100,103,4,4,3114,Store,12456
22103,2023-07-22,546,90,1,1,2050,Online,2050
22104,2023-06-10,2349,91,4,2,4531,Online,9062
22105,2023-11-21,3824,86,3,4,3864,Store,15456
22106,2023-04-07,2689,13,3,5,4236,Store,21180
22107,2022-04-11,3315,167,1,1,3012,Online,3012
22108,2023-11-23,356,183,5,1,1260,Store,1260
22109,2023-04-06,2868,7,4,5,3830,Online,19150
22110,2022-09-25,835,171,4,2,4613,Online,9226
22111,2022-12-28,1634,42,2,5,3276,Online,16380
22112,2023-02-12,2636,186,4,2,545,Online,1090
22113,2022-02-06,3896,140,5,2,1474,Online,2948
22114,2023-04-13,1466,13,3,4,4285,Store,17140
22115,2023-12-17,877,12,3,4,2445,Store,9780
22116,2022-09-16,2779,38,2,3,2440,Store,7320
22117,2023-05-24,1842,3,2,1,3119,Online,3119
22118,2023-10-29,1637,200,3,4,509,Store,2036
22119,2022-11-05,1143,62,4,1,3226,Online,3226
22120,2023-09-04,3481,159,5,2,3207,Online,6414
22121,2022-09-30,1676,200,1,4,3813,Online,15252
22122,2023-09-17,1395,37,3,3,4170,Online,12510
22123,2022-04-20,737,24,4,2,4187,Online,8374
22124,2023-10-17,1791,92,5,5,1015,Store,5075
22125,2023-11-10,3145,68,5,4,4821,Store,19284
22126,2022-09-17,3521,64,4,1,1903,Store,1903
22127,2023-10-19,2872,144,2,3,3526,Store,10578
22128,2022-09-25,1842,18,4,3,909,Store,2727
22129,2022-02-01,1495,68,3,3,4753,Store,14259
22130,2022-06-26,156,168,5,2,1709,Online,3418
22131,2022-04-14,2819,58,5,2,1854,Online,3708
22132,2022-08-24,934,123,3,4,3590,Online,14360
22133,2022-04-03,576,45,5,1,4616,Store,4616
22134,2022-07-20,1334,53,1,5,1263,Store,6315
22135,2023-08-20,3108,27,5,2,2414,Online,4828
22136,2022-02-04,248,118,5,3,4356,Online,13068
22137,2022-04-27,1452,36,5,3,1050,Online,3150
22138,2023-11-19,1068,196,4,1,4524,Online,4524
22139,2023-04-03,453,100,2,5,1385,Online,6925
22140,2023-04-16,1143,141,5,4,1294,Store,5176
22141,2023-02-03,3421,179,3,4,4754,Store,19016
22142,2023-08-20,2741,176,3,2,780,Online,1560
22143,2022-04-27,909,188,1,5,3375,Online,16875
22144,2022-12-28,940,106,2,2,4668,Store,9336
22145,2022-07-23,3460,101,2,2,3101,Online,6202
22146,2022-05-26,1094,111,3,1,3359,Online,3359
22147,2023-03-20,2995,198,2,4,2270,Online,9080
22148,2023-12-28,3942,179,3,3,3572,Online,10716
22149,2023-09-09,2502,14,1,1,1636,Store,1636
22150,2022-10-24,267,171,5,1,3369,Store,3369
22151,2023-08-04,2779,3,4,3,3939,Store,11817
22152,2023-05-02,1462,153,5,5,4833,Online,24165
22153,2022-08-19,2414,34,1,3,2474,Online,7422
22154,2022-07-22,3774,198,5,3,4353,Online,13059
22155,2022-12-28,3840,184,1,3,4833,Store,14499
22156,2023-01-30,1211,193,4,3,4493,Store,13479
22157,2022-09-05,3299,188,5,4,3360,Store,13440
22158,2023-03-16,61,48,1,4,3351,Online,13404
22159,2023-01-31,2216,72,5,1,4002,Online,4002
22160,2023-10-18,2180,147,3,1,3757,Online,3757
22161,2022-12-22,155,105,2,5,2824,Online,14120
22162,2023-02-05,2832,35,4,3,4478,Store,13434
22163,2022-08-29,722,97,5,5,1102,Online,5510
22164,2022-12-07,7,109,5,5,4993,Store,24965
22165,2022-08-17,523,109,4,5,2885,Online,14425
22166,2023-06-27,1736,33,2,5,3871,Store,19355
22167,2023-09-13,251,170,2,4,4508,Online,18032
22168,2023-06-23,1600,115,2,3,1620,Store,4860
22169,2023-11-03,2740,54,1,1,1383,Online,1383
22170,2023-06-13,1664,39,2,2,3827,Online,7654
22171,2022-09-24,3334,110,5,4,1343,Store,5372
22172,2022-05-09,2168,192,5,5,1847,Online,9235
22173,2022-08-08,2096,166,4,2,677,Online,1354
22174,2022-03-23,3141,38,1,3,3422,Store,10266
22175,2023-07-15,1913,73,4,3,3262,Online,9786
22176,2023-07-07,1286,180,2,5,3799,Store,18995
22177,2022-01-20,2790,112,4,4,3114,Online,12456
22178,2022-11-23,1788,101,2,2,788,Store,1576
22179,2022-02-06,1469,47,1,5,4251,Online,21255
22180,2023-01-17,1503,126,4,2,4855,Online,9710
22181,2022-02-08,1255,65,4,4,3775,Online,15100
22182,2022-04-19,224,100,2,1,801,Online,801
22183,2023-03-05,2505,42,3,2,4424,Store,8848
22184,2022-03-05,719,102,5,3,1129,Store,3387
22185,2022-06-24,2901,55,4,2,568,Store,1136
22186,2022-02-01,3438,59,4,2,751,Online,1502
22187,2023-12-22,949,194,4,3,1720,Store,5160
22188,2023-06-15,28,74,2,3,2243,Store,6729
22189,2022-04-16,2925,182,2,2,2773,Online,5546
22190,2023-04-27,3803,51,4,2,2673,Store,5346
22191,2022-07-25,901,151,5,2,3891,Store,7782
22192,2022-09-04,849,139,5,4,649,Store,2596
22193,2023-11-10,101,36,4,3,3923,Store,11769
22194,2022-03-30,2106,184,2,5,3028,Online,15140
22195,2022-11-12,3096,42,3,3,4182,Online,12546
22196,2022-01-11,415,102,4,4,1591,Store,6364
22197,2022-02-18,3299,99,3,2,3523,Store,7046
22198,2023-07-27,3241,128,3,2,1376,Online,2752
22199,2022-06-20,3561,13,5,4,3486,Store,13944
22200,2022-05-23,3318,99,5,1,4927,Online,4927
22201,2022-07-26,1860,52,4,4,4784,Online,19136
22202,2023-04-08,3796,158,5,2,3822,Store,7644
22203,2023-05-24,2411,140,2,3,1858,Store,5574
22204,2022-07-20,1489,149,3,3,2646,Store,7938
22205,2022-01-05,1454,140,3,3,1251,Store,3753
22206,2022-07-30,1802,62,1,1,972,Store,972
22207,2022-01-29,421,120,5,5,3256,Online,16280
22208,2022-07-09,3989,93,2,5,2972,Online,14860
22209,2022-07-07,21,167,5,2,705,Online,1410
22210,2022-05-30,636,44,4,3,4289,Store,12867
22211,2023-06-09,3441,132,5,3,2077,Online,6231
22212,2023-01-01,464,159,3,3,4793,Online,14379
22213,2022-06-06,2145,152,2,3,4654,Store,13962
22214,2022-03-21,3722,170,5,4,4556,Online,18224
22215,2022-09-30,1516,123,4,2,2468,Online,4936
22216,2023-10-22,3922,177,4,4,1722,Store,6888
22217,2023-12-19,3425,90,2,1,748,Store,748
22218,2023-09-18,3677,148,3,2,4011,Online,8022
22219,2023-06-02,3167,136,2,3,3885,Online,11655
22220,2022-08-20,24,161,4,3,3663,Online,10989
22221,2023-10-11,2428,196,3,4,582,Online,2328
22222,2022-06-09,396,166,1,5,4705,Online,23525
22223,2022-12-10,1428,164,4,4,3570,Store,14280
22224,2022-10-16,1990,48,1,5,3600,Online,18000
22225,2022-07-24,3720,136,1,2,1820,Store,3640
22226,2022-11-01,1870,60,2,2,1652,Store,3304
22227,2022-12-26,3205,24,3,2,4815,Store,9630
22228,2023-11-01,2102,17,4,1,1547,Online,1547
22229,2023-02-04,3364,65,4,2,1635,Online,3270
22230,2023-03-25,1014,167,2,4,2896,Online,11584
22231,2022-04-16,3184,106,2,4,2005,Store,8020
22232,2022-03-23,422,55,2,5,1129,Store,5645
22233,2022-12-08,131,77,1,2,3097,Store,6194
22234,2023-02-25,420,61,3,5,2488,Online,12440
22235,2022-02-18,3350,31,3,4,1233,Online,4932
22236,2022-07-25,2824,101,5,3,1654,Store,4962
22237,2022-08-06,1981,28,4,2,2704,Online,5408
22238,2023-11-07,3966,32,5,1,1360,Online,1360
22239,2023-03-12,3662,7,2,1,3403,Store,3403
22240,2022-11-18,775,14,4,3,4584,Online,13752
22241,2022-08-19,1092,73,3,5,1674,Online,8370
22242,2023-12-12,1598,182,2,5,4771,Online,23855
22243,2023-05-02,1427,70,2,5,1133,Online,5665
22244,2023-03-05,2923,179,2,2,2216,Store,4432
22245,2023-12-27,175,30,5,5,4260,Online,21300
22246,2022-10-11,1304,158,1,1,2404,Store,2404
22247,2023-05-01,464,144,5,1,2123,Online,2123
22248,2022-10-03,390,151,4,1,652,Online,652
22249,2023-03-09,2796,159,3,5,2801,Store,14005
22250,2022-07-04,136,12,5,2,4153,Online,8306
22251,2023-12-23,2457,3,1,1,1180,Store,1180
22252,2023-09-25,2272,67,3,4,2033,Online,8132
22253,2022-08-04,601,166,2,1,3501,Online,3501
22254,2022-04-07,3018,86,1,2,3667,Online,7334
22255,2022-04-29,619,115,4,1,2911,Online,2911
22256,2022-12-31,1577,108,4,3,704,Store,2112
22257,2023-02-07,3770,144,3,3,3965,Store,11895
22258,2023-09-10,2001,82,2,3,1419,Online,4257
22259,2023-02-01,3260,4,5,1,4313,Store,4313
22260,2023-04-03,2926,20,2,2,4824,Store,9648
22261,2022-11-14,1411,45,4,5,4170,Online,20850
22262,2023-01-17,9,141,5,2,4030,Online,8060
22263,2022-05-22,1204,95,5,4,3067,Online,12268
22264,2023-04-02,1722,130,4,4,4729,Online,18916
22265,2023-05-16,3516,94,4,2,4692,Online,9384
22266,2022-11-19,594,31,5,1,2346,Store,2346
22267,2022-09-25,3761,28,1,3,883,Store,2649
22268,2023-05-02,606,73,1,3,4029,Online,12087
22269,2023-11-10,1925,59,2,5,934,Store,4670
22270,2022-06-09,1470,139,4,1,3527,Online,3527
22271,2022-01-14,2164,163,4,5,1551,Online,7755
22272,2023-12-06,1696,49,1,2,3019,Online,6038
22273,2022-06-04,2293,172,1,5,1980,Online,9900
22274,2022-04-11,1307,186,5,4,4049,Online,16196
22275,2023-07-26,1237,179,3,5,1832,Online,9160
22276,2022-02-12,1688,118,3,3,1175,Online,3525
22277,2022-07-12,1702,17,4,4,2279,Store,9116
22278,2022-11-07,2499,126,5,3,4302,Store,12906
22279,2023-09-13,3984,132,1,2,3558,Store,7116
22280,2023-08-28,3727,161,4,5,4986,Online,24930
22281,2023-12-29,1049,190,1,5,1956,Online,9780
22282,2023-04-10,1736,81,3,5,4947,Online,24735
22283,2022-06-12,233,106,3,1,2374,Online,2374
22284,2022-12-17,1540,200,2,1,1549,Online,1549
22285,2022-08-22,3360,90,3,4,670,Store,2680
22286,2023-02-07,685,171,4,3,1590,Store,4770
22287,2022-12-17,2232,84,5,2,1671,Store,3342
22288,2022-06-16,2299,42,4,1,3086,Online,3086
22289,2022-05-28,2339,179,3,3,2215,Store,6645
22290,2022-01-28,949,166,5,5,1792,Online,8960
22291,2022-09-16,2846,171,4,5,2866,Store,14330
22292,2023-08-21,3431,48,5,3,660,Store,1980
22293,2023-09-12,2672,42,2,5,1074,Online,5370
22294,2023-03-18,305,185,4,1,670,Online,670
22295,2023-09-21,2398,54,1,2,3723,Online,7446
22296,2023-06-11,2001,97,5,1,952,Store,952
22297,2022-07-30,3411,145,4,5,1650,Online,8250
22298,2023-06-27,1972,179,5,2,4913,Online,9826
22299,2023-03-21,2527,137,3,5,3798,Store,18990
22300,2023-03-29,1489,8,1,2,3046,Online,6092
22301,2023-11-28,3064,191,3,4,944,Store,3776
22302,2023-02-08,130,112,4,5,2484,Store,12420
22303,2022-03-07,187,110,1,4,2178,Store,8712
22304,2023-02-09,1445,184,1,1,2423,Store,2423
22305,2023-07-29,3568,70,1,1,3617,Store,3617
22306,2023-03-11,1565,137,1,1,3799,Online,3799
22307,2022-08-16,2718,111,4,5,1403,Store,7015
22308,2023-04-21,1910,111,5,3,2660,Store,7980
22309,2023-04-13,2283,5,3,4,3597,Online,14388
22310,2022-04-11,278,72,5,4,517,Online,2068
22311,2023-02-27,3174,64,2,4,4623,Store,18492
22312,2022-12-22,1483,180,5,5,3305,Online,16525
22313,2022-05-19,3809,35,1,4,4951,Store,19804
22314,2023-09-23,787,60,3,4,1446,Online,5784
22315,2023-07-23,2883,89,3,4,1348,Store,5392
22316,2022-05-11,1256,100,1,5,4161,Online,20805
22317,2023-07-03,1878,39,2,5,4723,Store,23615
22318,2023-04-13,2322,113,3,3,2486,Online,7458
22319,2023-04-25,365,134,4,4,1010,Online,4040
22320,2022-04-21,1502,88,5,3,4067,Online,12201
22321,2022-06-02,468,119,4,4,4378,Online,17512
22322,2022-08-30,1649,149,2,4,2179,Store,8716
22323,2023-12-21,1925,164,1,1,4070,Store,4070
22324,2023-11-13,1996,18,3,1,4555,Store,4555
22325,2022-10-06,2699,112,2,3,4192,Online,12576
22326,2022-12-29,3800,1,3,5,4604,Online,23020
22327,2023-09-17,2874,17,2,3,1568,Store,4704
22328,2023-02-12,1298,197,2,1,1258,Store,1258
22329,2022-06-24,1352,121,5,2,1005,Online,2010
22330,2023-08-24,2909,114,4,5,2225,Store,11125
22331,2022-05-15,2232,134,4,2,1368,Online,2736
22332,2023-05-21,2966,58,1,5,4181,Store,20905
22333,2022-10-21,1848,173,2,1,826,Store,826
22334,2023-05-10,2029,72,4,2,2236,Online,4472
22335,2023-02-23,1218,123,3,2,3445,Store,6890
22336,2022-07-25,3863,124,3,4,2929,Online,11716
22337,2022-11-14,272,48,5,2,3953,Online,7906
22338,2022-03-14,1324,178,1,4,812,Store,3248
22339,2022-09-16,3656,56,1,1,3818,Store,3818
22340,2022-12-24,2244,137,3,2,3784,Store,7568
22341,2022-05-28,2830,190,3,4,1181,Store,4724
22342,2022-08-13,2953,121,3,2,926,Online,1852
22343,2022-04-15,331,31,3,1,4006,Online,4006
22344,2023-07-10,1776,65,1,2,3712,Online,7424
22345,2022-12-22,3558,105,2,2,3083,Store,6166
22346,2023-06-22,2668,61,3,3,4429,Online,13287
22347,2022-09-18,2547,138,2,3,2323,Store,6969
22348,2023-07-25,3472,181,5,4,3114,Online,12456
